Last Price,Open Price,Max,Min,Size,Change Persent,Class
2.95765,4.28052,4.34256,2.7047,41.91,0.309,Tezos
3.08834,2.95765,3.22669,2.54186,37.49,0.0442,Tezos
3.93347,3.0898,4.07524,3.0898,69.55,0.2737,Tezos
4.11013,3.93347,4.59787,3.76986,68.81,0.0449,Tezos
3.60125,4.11078,4.17986,3.47886,26.15,0.1238,Tezos
3.4138,3.60125,3.60398,2.56385,60.74,0.0521,Tezos
3.14592,3.41504,3.66502,2.98492,49.24,0.0785,Tezos
3.02398,3.14592,3.22698,2.84598,66.79,0.0388,Tezos
3.25889,3.024,3.29099,2.86008,57.59,0.0777,Tezos
3.65709,3.25889,3.78597,3.19426,29.69,0.1222,Tezos
3.90107,3.65709,4.13013,3.54584,37.18,0.0667,Tezos
3.20506,3.91484,4.06408,3.07712,26.42,0.1784,Tezos
3.28189,3.20506,3.29991,2.94502,20.16,0.024,Tezos
3.00205,3.28189,3.29482,2.93819,23.06,0.0853,Tezos
2.5371,3.00027,3.04199,2.43815,25.46,0.1549,Tezos
2.51352,2.53402,2.87527,2.39808,37.76,0.0093,Tezos
1.82686,2.51352,2.66199,1.4545,96.68,0.2732,Tezos
1.82181,1.82686,1.92345,1.61613,29.94,0.0028,Tezos
1.97382,1.82181,2.2606,1.75844,77.14,0.0834,Tezos
1.91002,1.97382,2.19918,1.84405,41.59,0.0323,Tezos
1.79715,1.91002,2.32914,1.79007,62.2,0.0591,Tezos
1.287,1.79715,1.86391,1.19519,73.07,0.2839,Tezos
1.54113,1.287,1.57714,1.21114,36.76,0.1975,Tezos
1.454,1.54113,1.68214,1.33299,46.17,0.0565,Tezos
1.62205,1.45408,1.65414,1.39726,32.9,0.1156,Tezos
1.603,1.62205,1.70594,1.40206,39.37,0.0117,Tezos
1.65015,1.603,1.79285,1.56112,28.71,0.0294,Tezos
1.81515,1.65015,1.86002,1.47796,30.3,0.1,Tezos
1.87701,1.81515,1.89986,1.66622,22.21,0.0341,Tezos
1.91002,1.87701,1.95704,1.74212,13.57,0.0176,Tezos
1.55912,1.91002,2.03506,1.52306,28.46,0.1837,Tezos
1.462,1.55912,1.67998,1.43192,21.11,0.0623,Tezos
1.52184,1.462,1.57901,1.41799,14.54,0.0409,Tezos
1.66398,1.52184,1.67901,1.40387,19.36,0.0934,Tezos
1.55003,1.66303,1.755,1.50002,26.38,0.0685,Tezos
1.47499,1.55003,1.57193,1.38602,27.27,0.0484,Tezos
1.40897,1.47499,1.542,1.38903,15.32,0.0448,Tezos
1.40698,1.40897,1.46899,1.36192,11.34,0.0014,Tezos
1.355,1.40698,1.44204,1.26395,14.88,0.0369,Tezos
1.34097,1.35596,1.40897,1.29402,11.03,0.0104,Tezos
1.44211,1.34097,1.49199,1.33103,17.43,0.0754,Tezos
1.44598,1.44211,1.48299,1.352,30.78,0.0027,Tezos
1.03899,1.44598,1.45501,0.98119,37.4,0.2815,Tezos
0.99904,1.03899,1.06093,0.93791,19.67,0.0385,Tezos
0.98798,0.99904,1.02251,0.91607,19.54,0.0111,Tezos
0.99307,0.98798,1.04,0.94698,15.53,0.0051,Tezos
0.996,0.99307,1.02999,0.969,10.99,0.003,Tezos
0.843,0.99601,1.00992,0.82602,23.86,0.1536,Tezos
0.79905,0.843,0.84901,0.76305,13.03,0.0521,Tezos
0.71607,0.79905,0.80102,0.7,13.07,0.1039,Tezos
0.79102,0.71607,0.79507,0.70533,20.17,0.1047,Tezos
55.11,57.15,72.81,52.2,977.81,0.0355,Zcash
53.52,55.11,68.45,52.06,916.47,0.0288,Zcash
51.96,53.52,60.26,50.29,1.92,0.0292,Zcash
49.05,51.96,52.09,47.37,3.58,0.0559,Zcash
49.88,49.1,52.71,45.63,3.11,0.017,Zcash
51.41,49.88,55.6,48.76,3.52,0.0305,Zcash
57.02,51.42,57.02,50.51,3.85,0.1092,Zcash
51.54,57.02,59.39,50.06,4.48,0.0961,Zcash
51.71,51.54,52.62,47.96,5.71,0.0032,Zcash
54.58,51.71,55.31,48.72,5.69,0.0555,Zcash
57.47,54.58,57.47,53.3,8.42,0.053,Zcash
57.79,57.47,58.75,53.58,6.12,0.0055,Zcash
71.24,57.78,76.88,57.66,11.22,0.2328,Zcash
69.19,71.24,76.07,63.39,7.92,0.0289,Zcash
69.48,69.14,71.75,65.79,6.27,0.0043,Zcash
61.65,69.48,70.59,59.32,6.92,0.1127,Zcash
61.1,61.65,64.23,57.2,9.62,0.0089,Zcash
63.9,61.03,65.7,55.63,10.47,0.0459,Zcash
71.76,63.87,82.07,58.71,24.11,0.123,Zcash
72.32,71.76,78.89,67.64,13.78,0.0077,Zcash
86.08,72.32,97.32,70.27,18.47,0.1903,Zcash
80.37,86.12,89.44,75.8,14.57,0.0663,Zcash
92.17,80.37,95.79,75.38,13.92,0.1467,Zcash
113.2,92.09,117.45,90.85,16.71,0.2282,Zcash
114.03,113.19,124.77,97.82,17.38,0.0074,Zcash
103.74,114.05,114.73,96.05,9.7,0.0902,Zcash
89.68,103.74,106.48,85.75,8.99,0.1356,Zcash
77.71,89.63,90.12,64.78,13.59,0.1335,Zcash
69.21,77.71,78.08,67.53,7.21,0.1094,Zcash
65.06,69.21,69.92,64.77,5.96,0.06,Zcash
56.67,65.02,68.01,55.81,7.01,0.1289,Zcash
50.09,56.67,60.57,47.58,6.31,0.1162,Zcash
50.2,50.08,54.55,48.37,5.44,0.0023,Zcash
44.71,50.37,56.19,43.73,6.02,0.1094,Zcash
46.81,44.71,47.52,44.29,6.68,0.0471,Zcash
46.18,46.81,48.63,43.46,5.99,0.0136,Zcash
47.67,46.18,53.52,45.56,11.65,0.0323,Zcash
40.34,47.67,47.92,33.24,16.1,0.1537,Zcash
36.87,40.34,40.47,35.97,9.07,0.0858,Zcash
36.58,36.87,38.28,35.1,10.2,0.0079,Zcash
35.86,36.58,37.6,35.34,6.65,0.0197,Zcash
36.01,35.97,38.84,31.91,12.18,0.004,Zcash
37.61,36.01,42.26,35.3,11.33,0.0445,Zcash
36.77,37.61,39.61,35.98,7.76,0.0222,Zcash
35.84,36.77,38.23,35.19,6.41,0.0254,Zcash
29.57,35.84,36.4,27.81,10.53,0.175,Zcash
29.04,29.57,29.84,25.14,9.32,0.018,Zcash
29.54,29.04,30.73,26.43,6.64,0.0172,Zcash
32.07,29.54,33.75,28.91,6.18,0.0859,Zcash
28.37,32.07,33.55,26.49,10.01,0.1156,Zcash
28.1,28.37,29.95,26.43,5.97,0.0094,Zcash
30.2,28.1,30.93,26.48,6.55,0.0746,Zcash
34.92,30.2,36.99,29.66,10.35,0.1565,Zcash
51.75,34.88,66.13,34.38,21.88,0.4819,Zcash
48.87,51.75,55.87,46.06,11.86,0.0556,Zcash
66.64,48.84,70.28,48.45,13.76,0.3634,Zcash
70.63,66.64,72.78,66.64,14.08,0.0599,Zcash
64.54,70.63,75.61,62.96,16.95,0.0862,Zcash
60.71,64.54,69.2,54.61,13.37,0.0594,Zcash
48.9,60.71,64.5,48.07,6.83,0.1945,Zcash
50.78,48.9,53.83,48.09,4.33,0.0385,Zcash
25.05,50.78,50.78,17.33,12.93,0.5067,Zcash
33.18,24.93,36.24,21.4,12.47,0.3245,Zcash
30.32,33.18,35.54,29.09,5.74,0.0862,Zcash
32.98,30.32,33.91,28.3,3.98,0.0878,Zcash
36.34,32.99,42.18,31.9,9.11,0.1018,Zcash
42.17,36.34,42.66,34,5.62,0.1605,Zcash
44.79,42.16,48.62,40.8,10.96,0.062,Zcash
46.54,44.79,49.15,42.37,6.28,0.0392,Zcash
45,46.46,47.7,41.86,4.99,0.0332,Zcash
42.45,45,45.34,37.95,9.12,0.0566,Zcash
46.95,42.45,50.39,42.4,7.68,0.106,Zcash
54.5,46.95,56.28,44.21,2.57,0.1609,Zcash
52.81,54.5,55.63,50.46,5.04,0.0311,Zcash
52.78,52.81,55.48,48.35,4.1,5.0E4,Zcash
51.41,52.78,53.7,48.29,3.37,0.0259,Zcash
52.25,51.41,61.36,50.21,5.92,0.0163,Zcash
51.44,52.25,53.89,49.79,4.26,0.0157,Zcash
55.81,51.44,58.86,50.13,4.3,0.085,Zcash
59.06,55.81,63.84,55.78,5.66,0.0582,Zcash
65.7,59.06,66.06,56.92,3.91,0.1125,Zcash
89.41,65.72,94.89,63.8,5.35,0.3608,Zcash
97.03,89.45,102.59,74.31,9.74,0.0853,Zcash
85.04,97.03,97.37,76.52,8.03,0.1236,Zcash
76.91,85.05,89.87,71.57,7.06,0.0956,Zcash
78.67,76.91,84.61,70.79,8.64,0.0229,Zcash
55.78,78.67,85.84,51.62,11.54,0.291,Zcash
65.62,55.82,66.94,54.63,7.97,0.1765,Zcash
57.97,65.62,66.24,56.99,3.27,0.1165,Zcash
56.18,57.96,58.44,50.55,3.0,0.0309,Zcash
60.74,56.17,68.47,53.8,5.46,0.0812,Zcash
66.78,60.71,67.71,59.11,3.9,0.0994,Zcash
62.98,66.77,75.64,60.89,6.19,0.0569,Zcash
64.11,62.96,66.99,56.84,4.32,0.018,Zcash
58.07,64.11,64.97,54.25,3.8,0.0943,Zcash
57.33,58.06,62.84,51.53,3.82,0.0127,Zcash
63.82,57.36,65.91,56.76,5.68,0.1132,Zcash
72.59,63.82,72.66,59.61,7.01,0.1375,Zcash
75.26,72.56,89.71,63.52,13.37,0.0368,Zcash
71.79,75.26,81.95,68.4,4.88,0.0461,Zcash
65.94,71.79,76.74,62.48,3.21,0.0816,Zcash
73.52,65.95,77.96,65.19,3.48,0.115,Zcash
66.56,73.52,77.83,47.78,6.55,0.0947,Zcash
57.45,66.57,71.53,54.65,7.97,0.1369,Zcash
78.5,57.46,79.72,56.26,9.43,0.3665,Zcash
108.11,78.5,120.3,76.55,34.74,0.3772,Zcash
85.96,108.15,112.54,76.37,10.83,0.2049,Zcash
84.38,85.94,96.37,77.16,8.45,0.0184,Zcash
94.21,84.44,98.9,82.49,6.84,0.1165,Zcash
176.04,94.24,189.45,88.93,12.07,0.8686,Zcash
164.09,176.01,189.75,127.59,14.41,0.0678,Zcash
119.72,164.1,167.86,102.86,12.15,0.2704,Zcash
125.2,119.76,130.82,104.48,5.91,0.0458,Zcash
156.1,125.19,159.95,124.42,4.86,0.2468,Zcash
154.61,156.07,161.17,130.25,3.17,0.0095,Zcash
133.59,154.74,156.43,116.78,3.74,0.1359,Zcash
171.16,133.59,178.61,129.94,6.25,0.2812,Zcash
206.28,171.16,209.87,162.58,7.05,0.2052,Zcash
279.99,206.28,298.93,206.14,7.81,0.3573,Zcash
198.59,280.05,285.84,168.05,11.71,0.2907,Zcash
257.44,198.58,258.55,191.75,4.46,0.2964,Zcash
315.4,257.44,342.92,230.49,8.71,0.2252,Zcash
270.45,315.1,370.61,254.04,11.15,0.1425,Zcash
142.48,270.45,290.5,101.55,14.03,0.4732,Zcash
148.97,142.48,186.63,87.47,12.32,0.0455,Zcash
153.75,149.02,174.77,138.03,7.11,0.0321,Zcash
125.65,153.7,156.49,118.92,6.33,0.1828,Zcash
128.14,125.77,146.55,121.02,5.31,0.0198,Zcash
103.53,128.14,132.87,86.45,8.93,0.192,Zcash
117.97,103.53,132.91,98.55,5.59,0.1394,Zcash
108.17,117.97,125.57,105.36,4.06,0.083,Zcash
93.08,108.17,112.88,91.91,3.41,0.1395,Zcash
98.4,93.13,100.91,83.3,4.55,0.0571,Zcash
111.18,98.78,112.46,95.87,4.76,0.1299,Zcash
134.18,111.18,134.56,109.35,3.87,0.2069,Zcash
144.88,134.16,147.61,118.81,4.02,0.0797,Zcash
155.84,144.92,159.74,135.51,4.67,0.0757,Zcash
150.56,155.89,170.96,139.79,4.84,0.0339,Zcash
160.09,150.52,162.15,139,3.85,0.0633,Zcash
128.37,160.09,175.76,119.49,7.22,0.1981,Zcash
138.58,128.49,146.24,120.93,3.86,0.0795,Zcash
110.7,138.58,141.41,105.04,5.14,0.2011,Zcash
114.27,110.7,117.38,100.23,4.56,0.0322,Zcash
127.37,114.18,129.43,112.47,4.07,0.1147,Zcash
125.94,127.48,127.98,111.73,3.96,0.0113,Zcash
173.61,125.97,173.95,124.26,5.98,0.3786,Zcash
153.1,173.62,190.05,143.84,5.29,0.1182,Zcash
159.5,153.24,187.57,151.86,4.54,0.0418,Zcash
199.17,159.55,219.27,158.24,6.23,0.2487,Zcash
179.16,199.1,206.13,141.24,6.29,0.1005,Zcash
243.61,179.16,303.8,177.01,12.04,0.3598,Zcash
188.1,243.55,254.8,142.95,6.49,0.2279,Zcash
167.92,188.04,194.27,156.11,6.83,0.1073,Zcash
157.53,167.95,172.91,143.5,3.94,0.0619,Zcash
169.82,157.53,172.42,149.31,2.9,0.078,Zcash
149.97,169.62,173.35,141.66,2.7,0.1169,Zcash
143.46,150.05,156.02,128.1,3.49,0.0434,Zcash
144.36,143.45,149.84,133.45,3.78,0.0063,Zcash
94.6,144.36,145.85,83.16,3.27,0.3447,Zcash
96.19,94.59,99.99,81.56,4.15,0.0168,Zcash
116.06,96.2,122.79,88.34,2.66,0.2065,Zcash
117.65,116.06,134.86,113.46,3.99,0.0137,Zcash
112.27,117.67,129.81,107.19,2.93,0.0457,Zcash
107.69,112.15,114.92,84.91,3.81,0.0409,Zcash
116.4,107.69,130.65,99.12,52.87,0.0809,Zcash
151.5,116.4,160.2,103.9,473.93,0.3015,Zcash
179.73,151.5,182.5,135.51,329.29,0.1864,Zcash
204.77,179.76,212.29,166.08,2.78,0.1393,Zcash
177.51,204.82,211.34,171.65,2.12,0.1332,Zcash
169.19,177.65,183.57,158.88,2.96,0.0468,Zcash
143.78,169.27,169.81,141.54,1.7,0.1502,Zcash
153.16,143.88,170.84,133.93,2.35,0.0652,Zcash
113.95,153.18,170.33,109.38,2.54,0.256,Zcash
112.8,113.95,139.83,110.53,2.36,0.0102,Zcash
105.67,112.81,116.81,69.54,4.36,0.0632,Zcash
104.56,105.68,116.08,94.4,2.14,0.0105,Zcash
86.67,104.56,112.07,82.25,2.11,0.1711,Zcash
89.6,86.67,100.09,84.3,1.33,0.0338,Zcash
79.4,89.6,95.41,77.53,948.12,0.1138,Zcash
59.44,79.4,84.15,53.28,2.39,0.2513,Zcash
68.22,59.43,70.89,56.67,1.53,0.1476,Zcash
54.01,68.22,70.52,51.95,1.31,0.2082,Zcash
61.26,54.01,62.4,52.31,1.08,0.1343,Zcash
63.26,61.26,63.88,49.97,1.11,0.0326,Zcash
59.19,63.26,67.28,57.33,1.63,0.0644,Zcash
65.14,59.19,68.59,53.09,1.77,0.1006,Zcash
67.69,65.15,69.97,58.96,1.57,0.0391,Zcash
76.06,67.7,82.59,66.63,2.75,0.1237,Zcash
63,76.07,77.85,61.5,2.03,0.1717,Zcash
61.4,63,69.9,59.93,1.47,0.0255,Zcash
62.69,61.4,64.56,56.8,1.31,0.021,Zcash
65.12,62.68,66.71,57.2,1.25,0.0388,Zcash
58.54,65.12,66.23,55.88,1.34,0.1011,Zcash
55.67,58.54,58.94,52.12,1.11,0.049,Zcash
55.29,55.67,61.5,53.52,925.74,0.0067,Zcash
54.47,55.28,58.01,53.16,714.19,0.0149,Zcash
50.9,54.47,55.36,47.51,774.38,0.0656,Zcash
52.42,50.91,53.41,49.97,756.71,0.0298,Zcash
54.15,52.42,56.8,51.31,831.48,0.033,Zcash
53.57,54.15,55.53,49.55,1.33,0.0107,Zcash
40.12,53.57,53.87,33.32,2.27,0.2511,Zcash
39.79,40.12,41.84,38.24,718.33,0.0083,Zcash
41.26,39.79,44.28,36.24,815.17,0.0371,Zcash
45.43,41.26,46.66,38.8,840.82,0.101,Zcash
45.51,45.48,47.16,43.36,599.39,0.0018,Zcash
43,45.51,47.64,39.97,954.74,0.0552,Zcash
39.71,43,45.01,38.6,898.96,0.0765,Zcash
37.27,39.71,40.47,36.98,822.63,0.0615,Zcash
41.53,37.27,42.94,36.52,1.14,0.1143,Zcash
0.9896,0.9901,0.9926,0.9812,220.7,5.0E4,Pax Dollar 
0.9953,0.9896,0.997,0.9854,196.92,0.0058,Pax Dollar 
1.0026,0.9953,1.0029,0.9946,186.14,0.0073,Pax Dollar 
1.0108,1.0026,1.0123,0.9997,180.81,0.0082,Pax Dollar 
1.011,1.0108,1.0161,1.0082,181.38,3.0E4,Pax Dollar 
1.0111,1.011,1.0138,1.0072,179.64,1.0E4,Pax Dollar 
1.0018,1.011,1.0154,1.0012,197.78,0.0092,Pax Dollar 
1.0017,1.0018,1.0075,0.9977,195.2,1.0E4,Pax Dollar 
1.006,1.0017,1.0071,1.0004,168.11,0.0043,Pax Dollar 
1.005,1.006,1.0092,1.0018,159.1,0.001,Pax Dollar 
1.0054,1.005,1.0069,1.0003,160.04,4.0E4,Pax Dollar 
1.0027,1.0054,1.0075,1.0004,151.17,0.0027,Pax Dollar 
0.9998,1.0027,1.0047,0.9694,182.96,0.0029,Pax Dollar 
0.9947,0.9998,1.001,0.9707,169.32,0.0051,Pax Dollar 
0.9946,0.9948,0.9998,0.9846,177.95,1.0E4,Pax Dollar 
1.0248,0.9948,1.0434,0.9905,227.31,0.0303,Pax Dollar 
1.0101,1.0248,1.0319,1.0056,252.25,0.0143,Pax Dollar 
1.0038,1.0101,1.0199,0.9973,211.73,0.0062,Pax Dollar 
0.9984,1.0033,1.0192,0.9917,316.64,0.0053,Pax Dollar 
0.9946,0.9984,1.0011,0.9908,311.11,0.0039,Pax Dollar 
0.9982,0.9946,1.0209,0.968,286.07,0.0036,Pax Dollar 
0.9958,0.9984,1.0123,0.9948,347.48,0.0023,Pax Dollar 
0.9952,0.9959,0.9983,0.9924,293.32,6.0E4,Pax Dollar 
1.0028,0.9952,1.003,0.9923,330.1,0.0076,Pax Dollar 
1.003,1.0028,1.0433,0.9939,415.73,2.0E4,Pax Dollar 
0.9995,1.003,1.0126,0.9944,335.87,0.0035,Pax Dollar 
0.999,0.9995,1.0045,0.9914,322.11,5.0E4,Pax Dollar 
0.9983,0.999,1.0066,0.996,353.07,8.0E4,Pax Dollar 
1.0021,0.998,1.0046,0.9967,255.89,0.0038,Pax Dollar 
0.9981,1.0021,1.0065,0.9931,322.55,0.0039,Pax Dollar 
1.0024,0.9981,1.0059,0.9944,436.34,0.0043,Pax Dollar 
1.0008,1.0026,1.0091,0.9983,375.16,0.0016,Pax Dollar 
0.9995,1.0006,1.004,0.9897,1.75,0.0012,Pax Dollar 
1.0006,0.9995,1.0043,0.9912,1.07,0.001,Pax Dollar 
0.9968,1.0006,1.003,0.9899,1.27,0.0037,Pax Dollar 
0.9976,0.9968,1.0014,0.9903,1.08,7.0E4,Pax Dollar 
0.9996,0.9974,1.0081,0.9909,1.03,0.002,Pax Dollar 
0.9984,0.9996,1.0098,0.988,1.39,0.0012,Pax Dollar 
0.9979,0.9983,1.0069,0.9942,1.05,5.0E4,Pax Dollar 
0.9984,0.9979,1.001,0.9922,1.56,6.0E4,Pax Dollar 
0.9987,0.9984,1.0079,0.992,1.45,3.0E4,Pax Dollar 
0.9968,0.9987,1.0076,0.9869,1.31,0.0019,Pax Dollar 
0.9998,0.9968,1.0145,0.9935,1.12,0.0029,Pax Dollar 
1.0011,1.0039,1.0218,0.9921,953.95,0.0013,Pax Dollar 
1.0031,1.0011,1.0098,0.9927,669.04,0.002,Pax Dollar 
0.9988,1.0031,1.0103,0.9908,874.46,0.0042,Pax Dollar 
0.9994,0.9988,1.0163,0.9847,718.64,6.0E4,Pax Dollar 
0.9988,0.9994,1.0048,0.9956,739.04,6.0E4,Pax Dollar 
1.0001,0.9987,1.0141,0.9962,517.23,0.0013,Pax Dollar 
1.0018,0.9991,1.0066,0.9944,754.64,0.0017,Pax Dollar 
1.0026,1.0018,1.0067,0.9958,1.02,8.0E4,Pax Dollar 
1.006,1.0025,1.0115,1.0001,554.67,0.0034,Pax Dollar 
1.0012,1.006,1.0117,0.9899,992.61,0.0049,Pax Dollar 
1.0044,1.0012,1.0126,0.9907,1.92,0.0033,Pax Dollar 
,1.0046,1.0114,0.9975,1.64,0.0,Pax Dollar 
1.0009,1.0044,1.0061,0.9974,1.56,0.0035,Pax Dollar 
1.0006,1.0009,1.0067,1.0006,1.41,3.0E4,Pax Dollar 
0.9991,1.0007,1.0048,0.9914,1.66,0.0016,Pax Dollar 
0.9985,0.9991,1.0042,0.9944,1.66,5.0E4,Pax Dollar 
0.9997,0.9987,1.0055,0.9962,1.64,0.0011,Pax Dollar 
0.9991,0.9997,1.0062,0.9965,1.48,5.0E4,Pax Dollar 
1.0007,0.9996,1.0124,0.982,1.99,0.0016,Pax Dollar 
0.9983,1.0007,1.0074,0.9904,2.18,0.0024,Pax Dollar 
0.9976,0.9983,1.0049,0.9899,2.81,7.0E4,Pax Dollar 
0.9982,0.9976,1.0076,0.9927,2.52,7.0E4,Pax Dollar 
0.9988,0.9982,1.0081,0.9958,2.06,6.0E4,Pax Dollar 
0.9991,0.9988,1.0017,0.9947,2.05,2.0E4,Pax Dollar 
0.998,0.9991,1.0014,0.9959,2.06,0.0011,Pax Dollar 
0.9991,0.998,1.0026,0.9969,3.09,0.0011,Pax Dollar 
0.9998,0.9991,1.0005,0.9971,2.61,7.0E4,Pax Dollar 
1.0006,0.9998,1.0024,0.9977,1.77,9.0E4,Pax Dollar 
0.9998,1.0006,1.008,0.9988,167.67,9.0E4,Pax Dollar 
1.0011,0.9998,1.002,0.9994,94.47,0.0013,Pax Dollar 
1.0004,1.001,1.0023,0.9959,118.07,6.0E4,Pax Dollar 
1.0001,1.0004,2.0195,0.9992,76.72,4.0E4,Pax Dollar 
1.0007,1.0001,1.0127,0.9996,81.37,6.0E4,Pax Dollar 
1.0012,1.0007,1.0023,0.9991,83.48,5.0E4,Pax Dollar 
1.0008,1.0012,1.0021,0.9999,82.05,4.0E4,Pax Dollar 
,1.0008,1.0061,0.9995,100.58,0.0,Pax Dollar 
1.0007,1.0008,1.0033,0.9991,111.89,1.0E4,Pax Dollar 
0.9989,1.0007,1.0017,0.9979,93.05,0.0017,Pax Dollar 
,0.9989,1,0.9959,136.88,1.0E4,Pax Dollar 
0.9995,0.9989,2.1913,0.9969,148.88,7.0E4,Pax Dollar 
0.9994,0.9995,1.001,0.9976,124.19,1.0E4,Pax Dollar 
0.9995,0.9994,1.0011,0.9977,156.51,1.0E4,Pax Dollar 
,0.9995,1.0016,0.9988,111.91,0.0,Pax Dollar 
1.0012,0.9998,1.0017,0.9974,144.54,0.0017,Pax Dollar 
1,1.0012,1.0018,0.9982,115.76,0.0012,Pax Dollar 
1.0008,1.0002,1.0015,0.9994,105.62,8.0E4,Pax Dollar 
1.0001,1.0008,1.0019,0.9994,103.7,7.0E4,Pax Dollar 
0.9996,1,1.0018,0.9995,81.44,5.0E4,Pax Dollar 
1.0001,0.9998,1.0022,0.9988,87.49,5.0E4,Pax Dollar 
0.9998,0.9999,1.0016,0.9986,79.41,3.0E4,Pax Dollar 
0.999,0.9996,1.0022,0.9973,71.77,8.0E4,Pax Dollar 
0.9978,0.9987,1.0004,0.9906,87.31,0.0012,Pax Dollar 
0.9997,0.9979,1.0028,0.9956,93.4,0.0019,Pax Dollar 
0.9985,0.9997,1.0019,0.9956,98.07,0.0012,Pax Dollar 
0.9988,0.9985,1.0017,0.9945,119.8,3.0E4,Pax Dollar 
0.9992,0.9988,1.0035,0.9964,152.35,4.0E4,Pax Dollar 
0.9995,0.9992,1.0017,0.9949,93.48,3.0E4,Pax Dollar 
0.9996,0.9973,1.001,0.9966,70.24,1.0E4,Pax Dollar 
0.9988,0.9996,1.0046,0.9961,84.5,8.0E4,Pax Dollar 
1.0006,0.9964,2.0157,0.9963,82.84,0.0019,Pax Dollar 
0.9989,0.9989,1.0041,0.9968,95.77,0.0017,Pax Dollar 
0.9963,0.9989,1.0396,0.9914,141.59,0.0027,Pax Dollar 
1,0.9963,1.0099,0.9961,150.05,0.0038,Pax Dollar 
1.0019,1,1.0034,0.9979,103.97,0.0019,Pax Dollar 
0.9988,1.0019,1.0023,0.9958,107.11,0.0031,Pax Dollar 
1.001,0.9989,1.0034,0.9949,101.99,0.0023,Pax Dollar 
0.9989,1.001,1.0023,0.9953,116.34,0.0021,Pax Dollar 
0.9993,0.9989,1.002,0.998,114.55,4.0E4,Pax Dollar 
0.999,0.9993,1.0028,0.9978,137.45,3.0E4,Pax Dollar 
1.0012,0.999,1.0019,0.9976,90.79,0.0022,Pax Dollar 
1.0004,1.0012,1.0029,0.9991,86.23,7.0E4,Pax Dollar 
1.0001,1.0005,1.0027,0.9986,100.09,3.0E4,Pax Dollar 
1,0.9999,1.003,0.9989,81.21,2.0E4,Pax Dollar 
1.0002,1,1.0016,0.9976,82.2,3.0E4,Pax Dollar 
1.0008,1.0002,1.0017,0.9994,83.47,6.0E4,Pax Dollar 
0.9985,1.0009,1.0018,0.9963,131.32,0.0023,Pax Dollar 
0.9946,0.9984,1.0009,0.7933,122.82,0.0039,Pax Dollar 
0.9975,0.9946,1.0024,0.9934,89.29,0.0028,Pax Dollar 
0.9987,0.9957,1.0022,0.8454,106.5,0.0012,Pax Dollar 
0.9963,0.9987,1.0014,0.9925,133.22,0.0024,Pax Dollar 
0.9978,0.9984,1.0014,0.9927,137.13,0.0015,Pax Dollar 
0.999,0.9975,1.0026,0.9913,107.17,0.0012,Pax Dollar 
0.9999,0.999,1.0034,0.9917,98.82,9.0E4,Pax Dollar 
0.9982,0.9997,1.003,0.993,104.29,0.0017,Pax Dollar 
0.9984,0.9982,1.0017,0.9905,93.73,3.0E4,Pax Dollar 
1.0001,0.9984,1.0019,0.9952,64.33,0.0016,Pax Dollar 
0.9997,0.9997,1.0018,0.9969,38.22,4.0E4,Pax Dollar 
0.9998,0.9997,1.003,0.9974,39.12,2.0E4,Pax Dollar 
0.9997,1,1.0011,0.9976,39.34,2.0E4,Pax Dollar 
0.9992,0.9997,1.0008,0.9976,48.09,5.0E4,Pax Dollar 
0.9995,0.9986,1.0012,0.9972,72.61,3.0E4,Pax Dollar 
0.9989,0.9995,1.02,0.9961,79.32,7.0E4,Pax Dollar 
0.9993,0.9989,1.004,0.9939,89.45,4.0E4,Pax Dollar 
0.9986,0.9993,1.0001,0.9637,106.27,7.0E4,Pax Dollar 
0.9983,0.9986,1.0041,0.9895,103.11,3.0E4,Pax Dollar 
0.9992,0.9983,1.0035,0.995,85.88,9.0E4,Pax Dollar 
1.0006,0.9989,1.0041,0.9671,61.01,0.0014,Pax Dollar 
0.9988,1.0006,1.0015,0.9708,43.28,0.0018,Pax Dollar 
1.005,0.999,1.0536,0.9853,41.33,0.0062,Pax Dollar 
0.9997,1.0045,1.0102,0.9924,26.6,0.0053,Pax Dollar 
1.0002,0.9997,1.0033,0.9991,24.95,5.0E4,Pax Dollar 
1.0001,1.0002,1.0016,0.9995,33.69,1.0E4,Pax Dollar 
,1.0001,1.0017,0.9995,11.87,0.0,Pax Dollar 
0.9998,1.0001,1.0013,0.9985,11.07,3.0E4,Pax Dollar 
0.9991,0.9998,1.0038,0.9989,17.06,7.0E4,Pax Dollar 
0.9998,0.9991,1.0011,0.9982,10.32,7.0E4,Pax Dollar 
0.9993,0.9998,1.0001,0.9977,16.69,5.0E4,Pax Dollar 
,0.9993,1.0001,0.9988,22.51,0.0,Pax Dollar 
0.9987,0.9993,1.0015,0.9893,11.07,6.0E4,Pax Dollar 
0.9997,0.9987,1.0027,0.9985,11.59,0.001,Pax Dollar 
0.9994,0.9997,1.0043,0.9993,11.82,3.0E4,Pax Dollar 
0.9995,0.9994,1.0022,0.9994,12.98,1.0E4,Pax Dollar 
0.9999,0.9995,1.0003,0.9995,13.38,4.0E4,Pax Dollar 
1,0.9999,1.0005,0.9999,20.31,1.0E4,Pax Dollar 
0.9996,1,1.0002,0.9994,21.23,4.0E4,Pax Dollar 
0.9998,0.9996,1.0002,0.9995,17.16,2.0E4,Pax Dollar 
